Item_Identifier,Item_Type,Item_Area,Item_Material,Item_Weight,Material_Cost,Item_Cost,Item_height,Item_maxDeform,Item_maxShear,Item_maxBending,system_load,system_length,Vpl,Mpl,Usability,Shear failure,Bendig failure
IT4795,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,82.141,-16.499,24.748,5.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4796,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,51.235,-16.499,24.748,5.50,6.0,131,29.11,Case 3,NSFL,NBFL
IT4797,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,33.89,-16.499,24.748,5.50,6.0,152.7,39.11,Case 3,NSFL,NBFL
IT4798,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,23.024,-16.499,24.748,5.50,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4799,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,16.186,-16.499,24.749,5.50,6.0,215.5,67.07,Case 2,NSFL,NBFL
IT4800,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,11.566,-16.499,24.748,5.50,6.0,259.7,86.16,Case 1,NSFL,NBFL
IT4801,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,282.775,-17.999,26.998,6.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4802,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,152.387,-17.999,26.998,6.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4803,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,89.608,-17.999,26.998,6.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4804,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,55.893,-17.999,26.998,6.00,6.0,131,29.11,Case 3,NSFL,NBFL
IT4805,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,36.971,-17.999,26.998,6.00,6.0,152.7,39.11,Case 3,NSFL,NBFL
IT4806,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,25.117,-17.999,26.998,6.00,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4807,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,17.658,-17.999,26.998,6.00,6.0,215.5,67.07,Case 2,NSFL,NBFL
IT4808,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,12.617,-17.999,26.998,6.00,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4809,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,306.34,-19.499,29.248,6.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4810,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,165.086,-19.499,29.248,6.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4811,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,97.076,-19.499,29.248,6.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4812,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,60.551,-19.499,29.248,6.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4813,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,40.052,-19.499,29.248,6.50,6.0,152.7,39.11,Case 3,NSFL,NBFL
IT4814,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,27.21,-19.499,29.248,6.50,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4815,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,19.129,-19.499,29.248,6.50,6.0,215.5,67.07,Case 2,NSFL,NBFL
IT4816,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,13.669,-19.499,29.248,6.50,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4817,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,329.904,-20.999,31.498,7.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4818,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,177.785,-20.999,31.498,7.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4819,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,104.543,-20.999,31.498,7.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4820,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,65.208,-20.999,31.498,7.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4821,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,43.133,-20.999,31.498,7.00,6.0,152.7,39.11,Case 3,NSFL,NBFL
IT4822,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,29.303,-20.999,31.498,7.00,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4823,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,20.601,-20.999,31.498,7.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4824,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,14.72,-20.999,31.498,7.00,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4825,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,353.469,-22.498,33.748,7.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4826,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,190.484,-22.498,33.748,7.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4827,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,112.011,-22.498,33.748,7.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4828,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,69.866,-22.498,33.748,7.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4829,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,46.214,-22.499,33.748,7.50,6.0,152.7,39.11,Case 3,NSFL,NBFL
IT4830,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,31.396,-22.498,33.748,7.50,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4831,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,22.072,-22.499,33.748,7.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4832,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,15.771,-22.498,33.748,7.50,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4833,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,377.034,-23.998,35.998,8.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4834,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,203.183,-23.998,35.998,8.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4835,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,119.478,-23.998,35.998,8.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4836,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,74.524,-23.998,35.998,8.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4837,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,49.295,-23.998,35.998,8.00,6.0,152.7,39.11,Case 3,NSFL,NBFL
IT4838,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,33.489,-23.998,35.998,8.00,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4839,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,23.544,-23.999,35.998,8.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4840,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,16.823,-23.998,35.998,8.00,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4841,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,400.598,-25.498,38.247,8.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4842,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,215.882,-25.498,38.247,8.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4843,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,126.945,-25.498,38.247,8.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4844,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,79.182,-25.498,38.247,8.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4845,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,52.376,-25.498,38.247,8.50,6.0,152.7,39.11,Case 3,NSFL,NBFL
IT4846,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,35.582,-25.498,38.247,8.50,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4847,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,25.015,-25.498,38.248,8.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4848,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,17.874,-25.498,38.247,8.50,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4849,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,424.163,-26.998,40.497,9.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4850,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,228.581,-26.998,40.497,9.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4851,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,134.413,-26.998,40.497,9.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4852,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,83.839,-26.998,40.497,9.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4853,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,55.457,-26.998,40.497,9.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4854,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,37.675,-26.998,40.497,9.00,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4855,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,26.487,-26.998,40.498,9.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4856,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,18.926,-26.998,40.497,9.00,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4857,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,447.727,-28.498,42.747,9.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4858,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,241.28,-28.498,42.747,9.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4859,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,141.88,-28.498,42.747,9.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4860,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,88.497,-28.498,42.747,9.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4861,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,58.537,-28.498,42.747,9.50,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4862,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,39.768,-28.498,42.747,9.50,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4863,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,27.958,-28.498,42.748,9.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4864,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,19.977,-28.498,42.747,9.50,6.0,259.7,86.16,Case 2,NSFL,NBFL
IT4865,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,471.292,-29.998,44.997,10.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4866,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,253.979,-29.998,44.997,10.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4867,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,149.348,-29.998,44.997,10.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4868,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,93.155,-29.998,44.997,10.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4869,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,61.618,-29.998,44.997,10.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4870,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,41.861,-29.998,44.997,10.00,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4871,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,29.43,-29.998,44.997,10.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4872,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,21.029,-29.998,44.997,10.00,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4873,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,494.857,-31.498,47.247,10.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4874,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,266.678,-31.498,47.247,10.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4875,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,156.815,-31.498,47.247,10.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4876,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,97.813,-31.498,47.247,10.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4877,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,64.699,-31.498,47.247,10.50,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4878,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,43.954,-31.498,47.247,10.50,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4879,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,30.901,-31.498,47.247,10.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4880,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,22.08,-31.498,47.247,10.50,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4881,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,518.421,-32.998,49.497,11.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4882,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,279.377,-32.998,49.497,11.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4883,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,164.282,-32.998,49.497,11.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4884,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,102.47,-32.998,49.497,11.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4885,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,67.78,-32.998,49.497,11.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4886,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,46.047,-32.998,49.497,11.00,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4887,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,32.373,-32.998,49.497,11.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4888,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,23.131,-32.998,49.497,11.00,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4889,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,541.986,-34.498,51.747,11.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4890,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,292.076,-34.498,51.747,11.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4891,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,171.75,-34.498,51.747,11.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4892,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,107.128,-34.498,51.747,11.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4893,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,70.861,-34.498,51.747,11.50,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4894,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,48.14,-34.498,51.747,11.50,6.0,189.9,51.85,Case 3,NSFL,NBFL
IT4895,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,33.844,-34.498,51.747,11.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4896,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,24.183,-34.498,51.747,11.50,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4897,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,565.55,-35.998,53.996,12.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4898,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,304.774,-35.998,53.996,12.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4899,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,179.217,-35.998,53.996,12.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4900,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,111.786,-35.998,53.996,12.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4901,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,73.942,-35.998,53.996,12.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4902,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,50.234,-35.998,53.996,12.00,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4903,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,35.316,-35.998,53.997,12.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4904,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,25.234,-35.998,53.996,12.00,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4905,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,589.115,-37.497,56.246,12.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4906,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,317.473,-37.497,56.246,12.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4907,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,186.684,-37.497,56.246,12.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4908,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,116.444,-37.497,56.246,12.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4909,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,77.023,-37.498,56.246,12.50,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4910,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,52.327,-37.497,56.246,12.50,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4911,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,36.787,-37.498,56.247,12.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4912,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,26.286,-37.497,56.246,12.50,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4913,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,612.68,-38.997,58.496,13.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4914,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,330.172,-38.997,58.496,13.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4915,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,194.152,-38.997,58.496,13.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4916,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,121.101,-38.997,58.496,13.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4917,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,80.104,-38.998,58.496,13.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4918,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,54.42,-38.997,58.496,13.00,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4919,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,38.259,-38.998,58.497,13.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4920,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,27.337,-38.997,58.496,13.00,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4921,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,636.244,-40.497,60.746,13.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4922,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,342.871,-40.497,60.746,13.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4923,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,201.619,-40.497,60.746,13.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4924,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,125.759,-40.497,60.746,13.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4925,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,83.185,-40.497,60.746,13.50,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4926,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,56.513,-40.497,60.746,13.50,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4927,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,39.73,-40.498,60.746,13.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4928,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,28.389,-40.497,60.746,13.50,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4929,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,659.809,-41.997,62.996,14.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4930,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,355.57,-41.997,62.996,14.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4931,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,209.087,-41.997,62.996,14.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4932,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,130.417,-41.997,62.996,14.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4933,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,86.266,-41.997,62.996,14.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4934,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,58.606,-41.997,62.996,14.00,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4935,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,41.202,-41.997,62.996,14.00,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4936,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,29.44,-41.997,62.996,14.00,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4937,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,683.373,-43.497,65.246,14.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4938,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,368.269,-43.497,65.246,14.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4939,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,216.554,-43.497,65.246,14.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4940,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,135.075,-43.497,65.246,14.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4941,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,89.347,-43.497,65.246,14.50,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4942,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,60.699,-43.497,65.246,14.50,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4943,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,42.673,-43.497,65.246,14.50,6.0,215.5,67.07,Case 3,NSFL,NBFL
IT4944,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,30.491,-43.497,65.246,14.50,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4945,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,706.938,-44.997,67.496,15.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4946,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,380.968,-44.997,67.496,15.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4947,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,224.021,-44.997,67.496,15.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4948,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,139.732,-44.997,67.496,15.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4949,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,92.428,-44.997,67.495,15.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4950,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,62.792,-44.997,67.496,15.00,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4951,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,44.145,-44.997,67.496,15.00,6.0,215.5,67.07,Case 3,NSFL,BFL
IT4952,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,31.543,-44.997,67.496,15.00,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4953,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,730.503,-46.497,69.745,15.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4954,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,393.667,-46.497,69.745,15.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4955,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,231.489,-46.497,69.745,15.50,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4956,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,144.39,-46.497,69.745,15.50,6.0,131,29.11,Case 3,NSFL,BFL
IT4957,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,95.508,-46.497,69.745,15.50,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4958,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,64.885,-46.497,69.745,15.50,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4959,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,45.616,-46.497,69.746,15.50,6.0,215.5,67.07,Case 3,NSFL,BFL
IT4960,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,32.594,-46.497,69.745,15.50,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4961,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,754.067,-47.997,71.995,16.00,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4962,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,406.366,-47.997,71.995,16.00,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4963,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,238.956,-47.997,71.995,16.00,6.0,103.7,20.76,Case 3,NSFL,BFL
IT4964,IPE160,20.10,S235,0.094671,2000.00,189.34,160.00,149.048,-47.997,71.995,16.00,6.0,131,29.11,Case 3,NSFL,BFL
IT4965,IPE180,23.90,S235,0.112569,2000.00,225.14,180.00,98.589,-47.997,71.995,16.00,6.0,152.7,39.11,Case 3,NSFL,BFL
IT4966,IPE200,28.50,S235,0.134235,2000.00,268.47,200.00,66.978,-47.997,71.995,16.00,6.0,189.9,51.85,Case 3,NSFL,BFL
IT4967,IPE220,33.40,S235,0.157314,2000.00,314.63,220.00,47.088,-47.997,71.996,16.00,6.0,215.5,67.07,Case 3,NSFL,BFL
IT4968,IPE240,39.10,S235,0.184161,2000.00,368.32,240.00,33.646,-47.997,71.995,16.00,6.0,259.7,86.16,Case 3,NSFL,NBFL
IT4969,IPE100,10.30,S235,0.048513,2000.00,97.03,100.00,777.632,-49.497,74.245,16.50,6.0,68.99,9.261,Case 3,NSFL,BFL
IT4970,IPE120,13.20,S235,0.062172,2000.00,124.34,120.00,419.065,-49.497,74.245,16.50,6.0,85.55,14.27,Case 3,NSFL,BFL
IT4971,IPE140,16.40,S235,0.077244,2000.00,154.49,140.00,246.423,-49.497,74.245,16.50,6.0,103.7,20.76,Case 3,NSFL,BFL
